case index 16 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 1.25217e-08, 1, 1, 0.000116321, 0.992606, 1, 1, 0.0298372, 0.00346546, 1, 0.221811, 1, 1, 1, 1, 1, 1, 1, 0.997953, 0.994643, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 3.92696e-08, 1, 1, 0.000345686, 0.993306, 1, 1, 0.0313687, 0.00350407, 1, 0.222749, 1, 1, 1, 1, 1, 1, 1, 0.997904, 0.995393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 1.151e-07, 1, 1, 0.000954425, 0.99363, 1, 1, 0.0329489, 0.0035462, 1, 0.223654, 1, 1, 1, 1, 1, 1, 1, 0.997753, 0.995867, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 2.80609e-07, 1, 1, 0.00220823, 0.993758, 1, 1, 0.0345783, 0.00358926, 1, 0.224556, 1, 1, 1, 1, 1, 1, 1, 0.997583, 0.996166, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 6.43222e-07, 1, 1, 0.00477116, 0.993999, 1, 1, 0.0362568, 0.00363279, 1, 0.22546, 1, 1, 1, 1, 1, 1, 1, 0.997489, 0.996501, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.32206e-06, 1, 1, 0.00930094, 0.994262, 1, 1, 0.0379846, 0.00367659, 1, 0.226359, 1, 1, 1, 1, 1, 1, 1, 0.997452, 0.996802, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 2.49934e-06, 1, 1, 0.0166309, 0.994381, 1, 1, 0.0397619, 0.00372059, 1, 0.227248, 1, 1, 1, 1, 1, 1, 1, 0.997411, 0.996962, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 4.48539e-06, 1, 1, 0.0282579, 0.994484, 1, 1, 0.0415887, 0.00376494, 1, 0.228135, 1, 1, 1, 1, 1, 1, 1, 0.997345, 0.997131, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 7.31075e-06, 1, 1, 0.0437301, 0.994714, 1, 1, 0.0434649, 0.0038098, 1, 0.229024, 1, 1, 1, 1, 1, 1, 1, 0.997253, 0.997454, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 1.15184e-05, 1, 1, 0.0652025, 0.994777, 1, 1, 0.0453906, 0.00385508, 1, 0.229915, 1, 1, 1, 1, 1, 1, 1, 0.99711, 0.99766, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.72678e-05, 1, 1, 0.0928889, 0.994885, 1, 1, 0.0473656, 0.00390049, 1, 0.230799, 1, 1, 1, 1, 1, 1, 1, 0.996977, 0.997901, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.43692e-05, 1, 1, 0.124407, 0.995075, 1, 1, 0.0493899, 0.00394593, 1, 0.231676, 1, 1, 1, 1, 1, 1, 1, 0.996883, 0.998186, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 3.38291e-05, 1, 1, 0.163867, 0.99526, 1, 1, 0.0514633, 0.00399167, 1, 0.23255, 1, 1, 1, 1, 1, 1, 1, 0.996789, 0.998466, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 4.49489e-05, 1, 1, 0.207177, 0.995396, 1, 1, 0.0535856, 0.00403792, 1, 0.233428, 1, 1, 1, 1, 1, 1, 1, 0.996734, 0.998658, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 5.79593e-05, 1, 1, 0.253826, 0.995529, 1, 1, 0.0557566, 0.00408461, 1, 0.234307, 1, 1, 1, 1, 1, 1, 1, 0.996661, 0.998864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 7.30483e-05, 1, 1, 0.304595, 0.995581, 1, 1, 0.057976, 0.00413143, 1, 0.235181, 1, 1, 1, 1, 1, 1, 1, 0.99654, 0.999038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
