case index 51 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.000782992, 1, 1, 0.00649618, 0.996026, 1, 1, 0.152496, 0.783641, 1, 0.964769, 1, 1, 1, 1, 1, 1, 1, 0.998886, 0.997136, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.00150182, 1, 1, 0.0121458, 0.9964, 1, 1, 0.156639, 0.784043, 1, 0.964942, 1, 1, 1, 1, 1, 1, 1, 0.99886, 0.997537, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.00270211, 1, 1, 0.0212903, 0.996572, 1, 1, 0.160817, 0.784481, 1, 0.965081, 1, 1, 1, 1, 1, 1, 1, 0.998777, 0.997791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.00448, 1, 1, 0.0344382, 0.996639, 1, 1, 0.165029, 0.784924, 1, 0.965218, 1, 1, 1, 1, 1, 1, 1, 0.998685, 0.997951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.00701408, 1, 1, 0.0525643, 0.996768, 1, 1, 0.169271, 0.785368, 1, 0.965353, 1, 1, 1, 1, 1, 1, 1, 0.998634, 0.99813, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0104617, 1, 1, 0.0765013, 0.996908, 1, 1, 0.173545, 0.785807, 1, 0.965486, 1, 1, 1, 1, 1, 1, 1, 0.998614, 0.998291, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0147937, 1, 1, 0.10559, 0.996972, 1, 1, 0.177848, 0.786244, 1, 0.965615, 1, 1, 1, 1, 1, 1, 1, 0.998593, 0.998377, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0202831, 1, 1, 0.141297, 0.997026, 1, 1, 0.182178, 0.786678, 1, 0.965744, 1, 1, 1, 1, 1, 1, 1, 0.998556, 0.998468, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.0265347, 1, 1, 0.180608, 0.997148, 1, 1, 0.186534, 0.787113, 1, 0.965872, 1, 1, 1, 1, 1, 1, 1, 0.998506, 0.99864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.0337555, 1, 1, 0.224383, 0.99718, 1, 1, 0.190916, 0.787546, 1, 0.965998, 1, 1, 1, 1, 1, 1, 1, 0.998428, 0.99875, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.0420297, 1, 1, 0.2731, 0.997237, 1, 1, 0.195321, 0.787976, 1, 0.966125, 1, 1, 1, 1, 1, 1, 1, 0.998355, 0.99888, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.0505071, 1, 1, 0.320853, 0.997337, 1, 1, 0.199748, 0.788402, 1, 0.966249, 1, 1, 1, 1, 1, 1, 1, 0.998304, 0.999031, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.0599731, 1, 1, 0.372456, 0.997435, 1, 1, 0.204195, 0.788826, 1, 0.966372, 1, 1, 1, 1, 1, 1, 1, 0.998254, 0.999181, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.0697697, 1, 1, 0.424009, 0.997508, 1, 1, 0.208663, 0.789251, 1, 0.966496, 1, 1, 1, 1, 1, 1, 1, 0.998224, 0.999284, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.0796121, 1, 1, 0.47339, 0.997579, 1, 1, 0.213149, 0.789674, 1, 0.966619, 1, 1, 1, 1, 1, 1, 1, 0.998184, 0.999393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.0898584, 1, 1, 0.523128, 0.997605, 1, 1, 0.217651, 0.790095, 1, 0.96674, 1, 1, 1, 1, 1, 1, 1, 0.998118, 0.999486, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.0996074, 1, 1, 0.567925, 0.997599, 1, 1, 0.222169, 0.79051, 1, 0.966859, 1, 1, 1, 1, 1, 1, 1, 0.998061, 0.999538, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.109107, 1, 1, 0.609419, 0.997576, 1, 1, 0.226701, 0.790923, 1, 0.966977, 1, 1, 1, 1, 1, 1, 1, 0.997973, 0.999602, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.119663, 1, 1, 0.654852, 0.997566, 1, 1, 0.231247, 0.791336, 1, 0.967095, 1, 1, 1, 1, 1, 1, 1, 0.99789, 0.999676, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.129609, 1, 1, 0.695464, 0.997599, 1, 1, 0.235805, 0.79175, 1, 0.967213, 1, 1, 1, 1, 1, 1, 1, 0.997846, 0.999753, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.138672, 1, 1, 0.729531, 0.997599, 1, 1, 0.240373, 0.792159, 1, 0.967331, 1, 1, 1, 1, 1, 1, 1, 0.997799, 0.9998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.148543, 1, 1, 0.766514, 0.997608, 1, 1, 0.244951, 0.792566, 1, 0.967446, 1, 1, 1, 1, 1, 1, 1, 0.997767, 0.999841, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 0.155475, 1, 1, 0.787516, 0.997605, 1, 1, 0.249537, 0.792971, 1, 0.96756, 1, 1, 1, 1, 1, 1, 1, 0.99772, 0.999885, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 0.163817, 1, 1, 0.813919, 0.997573, 1, 1, 0.254131, 0.793374, 1, 0.967673, 1, 1, 1, 1, 1, 1, 1, 0.997657, 0.999916, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
