case index 12 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 2.93212e-20, 1, 1, 0.0303791, 0.997274, 1, 1, 0.275769, 3.40477e-18, 1, 1.18361e-05, 1, 1, 1, 1, 1, 1, 1, 0.999234, 0.998038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 5.00083e-20, 1, 1, 0.047141, 0.997531, 1, 1, 0.28088, 3.68108e-18, 1, 1.21925e-05, 1, 1, 1, 1, 1, 1, 1, 0.999216, 0.998313, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 8.15735e-20, 1, 1, 0.0695947, 0.997649, 1, 1, 0.285991, 4.00226e-18, 1, 1.25538e-05, 1, 1, 1, 1, 1, 1, 1, 0.99916, 0.998487, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 1.25952e-19, 1, 1, 0.0974587, 0.997695, 1, 1, 0.2911, 4.35457e-18, 1, 1.2925e-05, 1, 1, 1, 1, 1, 1, 1, 0.999096, 0.998597, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 1.86537e-19, 1, 1, 0.130619, 0.997782, 1, 1, 0.296207, 4.73732e-18, 1, 1.33062e-05, 1, 1, 1, 1, 1, 1, 1, 0.99906, 0.99872, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 2.67053e-19, 1, 1, 0.169513, 0.997879, 1, 1, 0.301309, 5.15129e-18, 1, 1.3695e-05, 1, 1, 1, 1, 1, 1, 1, 0.999047, 0.998829, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 3.68286e-19, 1, 1, 0.212021, 0.997922, 1, 1, 0.306407, 5.59806e-18, 1, 1.40901e-05, 1, 1, 1, 1, 1, 1, 1, 0.999032, 0.998889, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 4.96821e-19, 1, 1, 0.259198, 0.997959, 1, 1, 0.311498, 6.0819e-18, 1, 1.4494e-05, 1, 1, 1, 1, 1, 1, 1, 0.999008, 0.998951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 6.48942e-19, 1, 1, 0.307496, 0.998043, 1, 1, 0.316581, 6.60735e-18, 1, 1.49092e-05, 1, 1, 1, 1, 1, 1, 1, 0.998973, 0.999069, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 8.31221e-19, 1, 1, 0.357026, 0.998064, 1, 1, 0.321656, 7.17656e-18, 1, 1.5335e-05, 1, 1, 1, 1, 1, 1, 1, 0.998919, 0.999144, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.04789e-18, 1, 1, 0.40902, 0.998103, 1, 1, 0.326722, 7.78879e-18, 1, 1.57684e-05, 1, 1, 1, 1, 1, 1, 1, 0.998869, 0.999232, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 1.28836e-18, 1, 1, 0.457282, 0.998172, 1, 1, 0.331777, 8.44574e-18, 1, 1.62086e-05, 1, 1, 1, 1, 1, 1, 1, 0.998835, 0.999337, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 1.57065e-18, 1, 1, 0.506548, 0.998239, 1, 1, 0.33682, 9.15472e-18, 1, 1.66584e-05, 1, 1, 1, 1, 1, 1, 1, 0.998799, 0.999439, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 1.88699e-18, 1, 1, 0.554075, 0.998289, 1, 1, 0.34185, 9.92292e-18, 1, 1.71206e-05, 1, 1, 1, 1, 1, 1, 1, 0.998779, 0.999509, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 2.23783e-18, 1, 1, 0.597647, 0.998337, 1, 1, 0.346867, 1.07536e-17, 1, 1.75944e-05, 1, 1, 1, 1, 1, 1, 1, 0.998752, 0.999585, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 2.63128e-18, 1, 1, 0.640249, 0.998355, 1, 1, 0.35187, 1.16454e-17, 1, 1.80769e-05, 1, 1, 1, 1, 1, 1, 1, 0.998706, 0.999648, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 3.05346e-18, 1, 1, 0.677592, 0.998351, 1, 1, 0.356857, 1.25995e-17, 1, 1.85662e-05, 1, 1, 1, 1, 1, 1, 1, 0.998668, 0.999684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 3.51342e-18, 1, 1, 0.711284, 0.998334, 1, 1, 0.361828, 1.3626e-17, 1, 1.90658e-05, 1, 1, 1, 1, 1, 1, 1, 0.998606, 0.999728, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 4.04737e-18, 1, 1, 0.747236, 0.998327, 1, 1, 0.366782, 1.47355e-17, 1, 1.95784e-05, 1, 1, 1, 1, 1, 1, 1, 0.998548, 0.999778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 4.61746e-18, 1, 1, 0.778882, 0.99835, 1, 1, 0.371719, 1.59336e-17, 1, 2.01039e-05, 1, 1, 1, 1, 1, 1, 1, 0.998519, 0.999831, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 5.22655e-18, 1, 1, 0.804877, 0.99835, 1, 1, 0.376637, 1.72207e-17, 1, 2.06389e-05, 1, 1, 1, 1, 1, 1, 1, 0.998487, 0.999863, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 5.91385e-18, 1, 1, 0.83268, 0.998357, 1, 1, 0.381536, 1.85988e-17, 1, 2.11812e-05, 1, 1, 1, 1, 1, 1, 1, 0.998466, 0.999891, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 6.57934e-18, 1, 1, 0.848444, 0.998354, 1, 1, 0.386415, 2.008e-17, 1, 2.1734e-05, 1, 1, 1, 1, 1, 1, 1, 0.998433, 0.999921, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 7.36923e-18, 1, 1, 0.867718, 0.998332, 1, 1, 0.391274, 2.16782e-17, 1, 2.23006e-05, 1, 1, 1, 1, 1, 1, 1, 0.998389, 0.999943, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
