case index 45 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.00952529, 1, 1, 0.0372884, 0.997438, 1, 1, 0.297995, 0.854826, 1, 0.977201, 1, 1, 1, 1, 1, 1, 1, 0.999281, 0.998156, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.0146607, 1, 1, 0.0564277, 0.997679, 1, 1, 0.303183, 0.855109, 1, 0.977313, 1, 1, 1, 1, 1, 1, 1, 0.999263, 0.998414, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0215171, 1, 1, 0.0814277, 0.99779, 1, 1, 0.308365, 0.855416, 1, 0.977405, 1, 1, 1, 1, 1, 1, 1, 0.99921, 0.998578, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0300401, 1, 1, 0.11184, 0.997833, 1, 1, 0.31354, 0.855727, 1, 0.977493, 1, 1, 1, 1, 1, 1, 1, 0.999151, 0.998681, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.04023, 1, 1, 0.147336, 0.997915, 1, 1, 0.318706, 0.856037, 1, 0.977582, 1, 1, 1, 1, 1, 1, 1, 0.999117, 0.998796, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0522516, 1, 1, 0.188308, 0.998005, 1, 1, 0.323864, 0.856346, 1, 0.977668, 1, 1, 1, 1, 1, 1, 1, 0.999105, 0.9989, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0655289, 1, 1, 0.232468, 0.998047, 1, 1, 0.32901, 0.856652, 1, 0.977753, 1, 1, 1, 1, 1, 1, 1, 0.999091, 0.998956, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0804145, 1, 1, 0.280822, 0.998081, 1, 1, 0.334145, 0.856957, 1, 0.977836, 1, 1, 1, 1, 1, 1, 1, 0.999067, 0.999014, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.095899, 1, 1, 0.329849, 0.998161, 1, 1, 0.339268, 0.857261, 1, 0.97792, 1, 1, 1, 1, 1, 1, 1, 0.999035, 0.999125, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.112053, 1, 1, 0.379585, 0.998181, 1, 1, 0.344377, 0.857564, 1, 0.978002, 1, 1, 1, 1, 1, 1, 1, 0.998984, 0.999196, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.129247, 1, 1, 0.431387, 0.998217, 1, 1, 0.349471, 0.857866, 1, 0.978084, 1, 1, 1, 1, 1, 1, 1, 0.998937, 0.999278, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.145666, 1, 1, 0.47913, 0.998282, 1, 1, 0.354551, 0.858165, 1, 0.978165, 1, 1, 1, 1, 1, 1, 1, 0.998904, 0.999376, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.162728, 1, 1, 0.527497, 0.998345, 1, 1, 0.359613, 0.858462, 1, 0.978245, 1, 1, 1, 1, 1, 1, 1, 0.998871, 0.999473, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.179568, 1, 1, 0.573944, 0.998392, 1, 1, 0.364659, 0.858759, 1, 0.978326, 1, 1, 1, 1, 1, 1, 1, 0.998852, 0.99954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.195541, 1, 1, 0.616281, 0.998437, 1, 1, 0.369687, 0.859055, 1, 0.978406, 1, 1, 1, 1, 1, 1, 1, 0.998827, 0.99961, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.211501, 1, 1, 0.657513, 0.998454, 1, 1, 0.374695, 0.859349, 1, 0.978485, 1, 1, 1, 1, 1, 1, 1, 0.998784, 0.999669, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.226108, 1, 1, 0.693524, 0.99845, 1, 1, 0.379685, 0.85964, 1, 0.978563, 1, 1, 1, 1, 1, 1, 1, 0.998747, 0.999703, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.239827, 1, 1, 0.725904, 0.998434, 1, 1, 0.384653, 0.859929, 1, 0.978639, 1, 1, 1, 1, 1, 1, 1, 0.99869, 0.999744, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.254526, 1, 1, 0.760338, 0.998427, 1, 1, 0.389601, 0.860218, 1, 0.978716, 1, 1, 1, 1, 1, 1, 1, 0.998636, 0.999791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.268052, 1, 1, 0.790587, 0.998449, 1, 1, 0.394527, 0.860507, 1, 0.978793, 1, 1, 1, 1, 1, 1, 1, 0.998608, 0.99984, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.279987, 1, 1, 0.815365, 0.998448, 1, 1, 0.399431, 0.860794, 1, 0.978869, 1, 1, 1, 1, 1, 1, 1, 0.998577, 0.999871, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.292693, 1, 1, 0.841815, 0.998455, 1, 1, 0.404312, 0.861078, 1, 0.978945, 1, 1, 1, 1, 1, 1, 1, 0.998557, 0.999898, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 0.301522, 1, 1, 0.856809, 0.998452, 1, 1, 0.409169, 0.86136, 1, 0.979018, 1, 1, 1, 1, 1, 1, 1, 0.998526, 0.999926, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 0.311757, 1, 1, 0.875075, 0.998432, 1, 1, 0.414002, 0.861643, 1, 0.979092, 1, 1, 1, 1, 1, 1, 1, 0.998485, 0.999946, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
324, 0.323466, 1, 1, 0.897392, 0.998418, 1, 1, 0.418811, 0.861925, 1, 0.979166, 1, 1, 1, 1, 1, 1, 1, 0.998457, 0.999961, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
325, 0.329891, 1, 1, 0.90468, 0.998389, 1, 1, 0.423594, 0.862205, 1, 0.97924, 1, 1, 1, 1, 1, 1, 1, 0.998418, 0.99997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
326, 0.339334, 1, 1, 0.919809, 0.998359, 1, 1, 0.428353, 0.862482, 1, 0.979312, 1, 1, 1, 1, 1, 1, 1, 0.998381, 0.999978, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
327, 0.348072, 1, 1, 0.93309, 0.998345, 1, 1, 0.433084, 0.862758, 1, 0.979383, 1, 1, 1, 1, 1, 1, 1, 0.998361, 0.999984, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
328, 0.353081, 1, 1, 0.936033, 0.998317, 1, 1, 0.43779, 0.863032, 1, 0.979454, 1, 1, 1, 1, 1, 1, 1, 0.99833, 0.999988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
329, 0.362405, 1, 1, 0.950235, 0.998274, 1, 1, 0.442468, 0.863307, 1, 0.979526, 1, 1, 1, 1, 1, 1, 1, 0.998283, 0.999991, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
330, 0.369612, 1, 1, 0.958938, 0.998251, 1, 1, 0.44712, 0.863581, 1, 0.979597, 1, 1, 1, 1, 1, 1, 1, 0.998257, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
331, 0.373215, 1, 1, 0.95805, 0.998231, 1, 1, 0.451743, 0.863852, 1, 0.979667, 1, 1, 1, 1, 1, 1, 1, 0.998236, 0.999996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
332, 0.380645, 1, 1, 0.966985, 0.998146, 1, 1, 0.456339, 0.864121, 1, 0.979736, 1, 1, 1, 1, 1, 1, 1, 0.998149, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
333, 0.387294, 1, 1, 0.97399, 0.998078, 1, 1, 0.460906, 0.86439, 1, 0.979805, 1, 1, 1, 1, 1, 1, 1, 0.998081, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
334, 0.391618, 1, 0.999963, 0.974952, 0.998097, 1, 1, 0.465445, 0.864659, 1, 0.979872, 1, 1, 1, 1, 0.999963, 1, 1, 0.998099, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
335, 0.398351, 1, 0.99985, 0.981952, 0.99809, 1, 1, 0.469954, 0.86494, 1, 0.979938, 1, 1, 1, 1, 0.99985, 1, 1, 0.998091, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
336, 0.403919, 1, 0.99972, 0.986164, 0.998062, 1, 1, 0.474435, 0.865242, 1, 0.979998, 1, 1, 1, 1, 0.99972, 1, 1, 0.998063, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
337, 0.406782, 1, 0.999648, 0.983655, 0.998047, 1, 1, 0.478887, 0.865555, 1, 0.980057, 1, 1, 1, 1, 0.999648, 1, 1, 0.998048, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
338, 0.411538, 1, 0.999603, 0.985762, 0.997965, 1, 1, 0.483308, 0.865871, 1, 0.980115, 1, 1, 1, 1, 0.999603, 1, 1, 0.997965, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
