case index 22 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 5.41584e-26, 1, 1, 0.000116321, 0.992606, 1, 1, 0.0298372, 1.41209e-20, 1, 2.6343e-06, 1, 1, 1, 1, 1, 1, 1, 0.997953, 0.994643, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 1.82683e-25, 1, 1, 0.000345686, 0.993306, 1, 1, 0.0313687, 1.54329e-20, 1, 2.72474e-06, 1, 1, 1, 1, 1, 1, 1, 0.997904, 0.995393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 5.81374e-25, 1, 1, 0.000954425, 0.99363, 1, 1, 0.0329489, 1.69742e-20, 1, 2.81663e-06, 1, 1, 1, 1, 1, 1, 1, 0.997753, 0.995867, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 1.52502e-24, 1, 1, 0.00220823, 0.993758, 1, 1, 0.0345783, 1.86844e-20, 1, 2.91139e-06, 1, 1, 1, 1, 1, 1, 1, 0.997583, 0.996166, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 3.80115e-24, 1, 1, 0.00477116, 0.993999, 1, 1, 0.0362568, 2.0564e-20, 1, 3.0091e-06, 1, 1, 1, 1, 1, 1, 1, 0.997489, 0.996501, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 8.42e-24, 1, 1, 0.00930094, 0.994262, 1, 1, 0.0379846, 2.26204e-20, 1, 3.10912e-06, 1, 1, 1, 1, 1, 1, 1, 0.997452, 0.996802, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 1.72587e-23, 1, 1, 0.0166309, 0.994381, 1, 1, 0.0397619, 2.48655e-20, 1, 3.21114e-06, 1, 1, 1, 1, 1, 1, 1, 0.997411, 0.996962, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 3.35222e-23, 1, 1, 0.0282579, 0.994484, 1, 1, 0.0415887, 2.73248e-20, 1, 3.31585e-06, 1, 1, 1, 1, 1, 1, 1, 0.997345, 0.997131, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 5.89982e-23, 1, 1, 0.0437301, 0.994714, 1, 1, 0.0434649, 3.00264e-20, 1, 3.42389e-06, 1, 1, 1, 1, 1, 1, 1, 0.997253, 0.997454, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 1.00932e-22, 1, 1, 0.0652025, 0.994777, 1, 1, 0.0453906, 3.29863e-20, 1, 3.53513e-06, 1, 1, 1, 1, 1, 1, 1, 0.99711, 0.99766, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.63267e-22, 1, 1, 0.0928889, 0.994885, 1, 1, 0.0473656, 3.62061e-20, 1, 3.64878e-06, 1, 1, 1, 1, 1, 1, 1, 0.996977, 0.997901, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.49373e-22, 1, 1, 0.124407, 0.995075, 1, 1, 0.0493899, 3.97e-20, 1, 3.7646e-06, 1, 1, 1, 1, 1, 1, 1, 0.996883, 0.998186, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 3.74844e-22, 1, 1, 0.163867, 0.99526, 1, 1, 0.0514633, 4.35132e-20, 1, 3.88343e-06, 1, 1, 1, 1, 1, 1, 1, 0.996789, 0.998466, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 5.37822e-22, 1, 1, 0.207177, 0.995396, 1, 1, 0.0535856, 4.7691e-20, 1, 4.00597e-06, 1, 1, 1, 1, 1, 1, 1, 0.996734, 0.998658, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
