case index 15 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 3.07935e-29, 1, 1, 0.00649618, 0.996026, 1, 1, 0.152496, 2.92969e-26, 1, 6.28564e-08, 1, 1, 1, 1, 1, 1, 1, 0.998886, 0.997136, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 6.59842e-29, 1, 1, 0.0121458, 0.9964, 1, 1, 0.156639, 3.28473e-26, 1, 6.56415e-08, 1, 1, 1, 1, 1, 1, 1, 0.99886, 0.997537, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 1.33766e-28, 1, 1, 0.0212903, 0.996572, 1, 1, 0.160817, 3.71219e-26, 1, 6.85039e-08, 1, 1, 1, 1, 1, 1, 1, 0.998777, 0.997791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 2.48722e-28, 1, 1, 0.0344382, 0.996639, 1, 1, 0.165029, 4.19942e-26, 1, 7.14847e-08, 1, 1, 1, 1, 1, 1, 1, 0.998685, 0.997951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 4.39247e-28, 1, 1, 0.0525643, 0.996768, 1, 1, 0.169271, 4.74971e-26, 1, 7.45878e-08, 1, 1, 1, 1, 1, 1, 1, 0.998634, 0.99813, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 7.3601e-28, 1, 1, 0.0765013, 0.996908, 1, 1, 0.173545, 5.3683e-26, 1, 7.77944e-08, 1, 1, 1, 1, 1, 1, 1, 0.998614, 0.998291, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 1.17082e-27, 1, 1, 0.10559, 0.996972, 1, 1, 0.177848, 6.0622e-26, 1, 8.10961e-08, 1, 1, 1, 1, 1, 1, 1, 0.998593, 0.998377, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 1.80759e-27, 1, 1, 0.141297, 0.997026, 1, 1, 0.182178, 6.84314e-26, 1, 8.45165e-08, 1, 1, 1, 1, 1, 1, 1, 0.998556, 0.998468, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 2.65453e-27, 1, 1, 0.180608, 0.997148, 1, 1, 0.186534, 7.72433e-26, 1, 8.80788e-08, 1, 1, 1, 1, 1, 1, 1, 0.998506, 0.99864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 3.80723e-27, 1, 1, 0.224383, 0.99718, 1, 1, 0.190916, 8.71593e-26, 1, 9.17801e-08, 1, 1, 1, 1, 1, 1, 1, 0.998428, 0.99875, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 5.32031e-27, 1, 1, 0.2731, 0.997237, 1, 1, 0.195321, 9.82352e-26, 1, 9.55963e-08, 1, 1, 1, 1, 1, 1, 1, 0.998355, 0.99888, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 7.17879e-27, 1, 1, 0.320853, 0.997337, 1, 1, 0.199748, 1.10577e-25, 1, 9.95211e-08, 1, 1, 1, 1, 1, 1, 1, 0.998304, 0.999031, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 9.58404e-27, 1, 1, 0.372456, 0.997435, 1, 1, 0.204195, 1.24404e-25, 1, 1.03584e-07, 1, 1, 1, 1, 1, 1, 1, 0.998254, 0.999181, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 1.2501e-26, 1, 1, 0.424009, 0.997508, 1, 1, 0.208663, 1.39955e-25, 1, 1.07812e-07, 1, 1, 1, 1, 1, 1, 1, 0.998224, 0.999284, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 1.60305e-26, 1, 1, 0.47339, 0.997579, 1, 1, 0.213149, 1.57405e-25, 1, 1.12201e-07, 1, 1, 1, 1, 1, 1, 1, 0.998184, 0.999393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 2.02818e-26, 1, 1, 0.523128, 0.997605, 1, 1, 0.217651, 1.76839e-25, 1, 1.16726e-07, 1, 1, 1, 1, 1, 1, 1, 0.998118, 0.999486, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 2.51822e-26, 1, 1, 0.567925, 0.997599, 1, 1, 0.222169, 1.98407e-25, 1, 1.21374e-07, 1, 1, 1, 1, 1, 1, 1, 0.998061, 0.999538, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 3.08924e-26, 1, 1, 0.609419, 0.997576, 1, 1, 0.226701, 2.22473e-25, 1, 1.26176e-07, 1, 1, 1, 1, 1, 1, 1, 0.997973, 0.999602, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 3.79928e-26, 1, 1, 0.654852, 0.997566, 1, 1, 0.231247, 2.49443e-25, 1, 1.31166e-07, 1, 1, 1, 1, 1, 1, 1, 0.99789, 0.999676, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 4.5995e-26, 1, 1, 0.695464, 0.997599, 1, 1, 0.235805, 2.79637e-25, 1, 1.36344e-07, 1, 1, 1, 1, 1, 1, 1, 0.997846, 0.999753, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 5.51372e-26, 1, 1, 0.729531, 0.997599, 1, 1, 0.240373, 3.13254e-25, 1, 1.4168e-07, 1, 1, 1, 1, 1, 1, 1, 0.997799, 0.9998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 6.60057e-26, 1, 1, 0.766514, 0.997608, 1, 1, 0.244951, 3.50558e-25, 1, 1.47154e-07, 1, 1, 1, 1, 1, 1, 1, 0.997767, 0.999841, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 7.70459e-26, 1, 1, 0.787516, 0.997605, 1, 1, 0.249537, 3.92107e-25, 1, 1.52801e-07, 1, 1, 1, 1, 1, 1, 1, 0.99772, 0.999885, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 9.10564e-26, 1, 1, 0.813919, 0.997573, 1, 1, 0.254131, 4.38552e-25, 1, 1.58659e-07, 1, 1, 1, 1, 1, 1, 1, 0.997657, 0.999916, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
324, 1.07402e-25, 1, 1, 0.846056, 0.997552, 1, 1, 0.25873, 4.90441e-25, 1, 1.64736e-07, 1, 1, 1, 1, 1, 1, 1, 0.997613, 0.999939, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
325, 1.23554e-25, 1, 1, 0.856567, 0.997506, 1, 1, 0.263335, 5.48016e-25, 1, 1.70999e-07, 1, 1, 1, 1, 1, 1, 1, 0.997553, 0.999954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
326, 1.4433e-25, 1, 1, 0.87891, 0.99746, 1, 1, 0.267944, 6.11504e-25, 1, 1.77414e-07, 1, 1, 1, 1, 1, 1, 1, 0.997495, 0.999965, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
