case index 33 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 4.42802e-05, 1, 1, 0.00168199, 0.994905, 1, 1, 0.0894878, 0.289508, 1, 0.756479, 1, 1, 1, 1, 1, 1, 1, 0.998576, 0.996322, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.000100429, 1, 1, 0.00368812, 0.995385, 1, 1, 0.09262, 0.290231, 1, 0.757188, 1, 1, 1, 1, 1, 1, 1, 0.998543, 0.996838, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.000212141, 1, 1, 0.00751981, 0.995607, 1, 1, 0.0958025, 0.291017, 1, 0.757829, 1, 1, 1, 1, 1, 1, 1, 0.998438, 0.997164, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.00040114, 1, 1, 0.0137611, 0.995693, 1, 1, 0.099034, 0.291813, 1, 0.75846, 1, 1, 1, 1, 1, 1, 1, 0.998319, 0.997369, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.000711116, 1, 1, 0.0235642, 0.995858, 1, 1, 0.102314, 0.292609, 1, 0.759092, 1, 1, 1, 1, 1, 1, 1, 0.998254, 0.997599, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0011814, 1, 1, 0.0378851, 0.996039, 1, 1, 0.10564, 0.293404, 1, 0.759715, 1, 1, 1, 1, 1, 1, 1, 0.998228, 0.997806, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.00183728, 1, 1, 0.0570117, 0.99612, 1, 1, 0.109013, 0.294193, 1, 0.760329, 1, 1, 1, 1, 1, 1, 1, 0.9982, 0.997916, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.00275202, 1, 1, 0.082633, 0.996191, 1, 1, 0.112432, 0.294982, 1, 0.760937, 1, 1, 1, 1, 1, 1, 1, 0.998154, 0.998032, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.00387231, 1, 1, 0.112693, 0.996347, 1, 1, 0.115894, 0.295772, 1, 0.761545, 1, 1, 1, 1, 1, 1, 1, 0.998091, 0.998254, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.00527783, 1, 1, 0.148707, 0.996389, 1, 1, 0.119399, 0.296563, 1, 0.762152, 1, 1, 1, 1, 1, 1, 1, 0.99799, 0.998395, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.00698524, 1, 1, 0.190855, 0.996462, 1, 1, 0.122946, 0.297348, 1, 0.762753, 1, 1, 1, 1, 1, 1, 1, 0.997898, 0.998561, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.00884142, 1, 1, 0.234246, 0.996592, 1, 1, 0.126533, 0.298127, 1, 0.763345, 1, 1, 1, 1, 1, 1, 1, 0.997833, 0.998756, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
