347.20786613765745, 2.2765693854187816
367.38243919268587, 2.8091855243830253
386.6399861997585, 4.167356678741868
399.47835087114026, 7.205948905031761
417.8188718302571, 14.955149215111263
428.6397791961359, 19.76246014860814
439.8274969811972, 23.966203783566208
446.6134897360704, 27.156690242079236
460.00207003622563, 32.34043470760738
468.2553044678282, 35.460870565234885
478.1591857857513, 39.81865476395837
489.3469035708125, 44.004921127786396
504.2027255476971, 49.706615490771085
513.4952561669829, 52.47467559848964
526.944971537002, 55.49352292236543
539.9667414179748, 58.40441347604535
555.3727790236329, 61.28937620991701
572.7962739347938, 64.01372705840534
593.5821976884596, 66.51663695781343
613.1454200448509, 68.84200814423343
633.3199930998793, 70.3761741966848
653.4945661549077, 71.5977177327876
673.6691392099362, 72.38506332951735
693.8437122649647, 72.8366291864653
714.0182853199931, 72.72084306929916
734.1928583750216, 71.7447661015886
754.3674314300501, 69.9292397844235
771.7909263412109, 67.44533810591685
786.4633431085044, 64.72291702604795
800.218733827842, 61.878394759663394
832.3146455062963, 54.268395530255106
843.3189580817666, 51.4345303126138
852.3582148401883, 49.29553933010154
866.2446092806624, 46.195897713924275
878.1659479040884, 43.315028846338144
891.921338623426, 39.85633211784669
907.5107814386752, 35.99580242654246
920.3491461100571, 33.263828992007355
941.4407452130413, 28.55285027011781
954.279109884423, 25.562811634917892
967.1174745558048, 22.60916292225589
977.3066528664251, 19.89339648099927
993.7112299465241, 16.86562014835259
1009.3006727617735, 13.192994784335113
1034.0603760565812, 7.858103489033269
1045.981714680007, 5.220844936214945
1056.986027255477, 2.7536081881432892
