case index 2 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.0120992, 1, 1, 0.0414845, 0.997396, 1, 1, 0.289928, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999256, 0.99814, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.0183391, 1, 1, 0.0618362, 0.997631, 1, 1, 0.295091, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999233, 0.998396, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0264404, 1, 1, 0.0877049, 0.997707, 1, 1, 0.300249, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999186, 0.99852, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0364989, 1, 1, 0.119128, 0.997822, 1, 1, 0.305403, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999133, 0.998687, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.0484275, 1, 1, 0.155532, 0.997865, 1, 1, 0.31055, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999098, 0.998766, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0622388, 1, 1, 0.196768, 0.997965, 1, 1, 0.315689, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999078, 0.998886, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0776986, 1, 1, 0.241811, 0.998004, 1, 1, 0.320821, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999063, 0.99894, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0944969, 1, 1, 0.289627, 0.99806, 1, 1, 0.325943, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999039, 0.999023, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.112348, 1, 1, 0.339129, 0.998108, 1, 1, 0.331053, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999003, 0.999104, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.130899, 1, 1, 0.389268, 0.998148, 1, 1, 0.336152, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998956, 0.999192, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.149856, 1, 1, 0.439123, 0.998191, 1, 1, 0.341239, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998912, 0.999278, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.169036, 1, 1, 0.488162, 0.998239, 1, 1, 0.346311, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998872, 0.999366, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.187904, 1, 1, 0.534942, 0.998307, 1, 1, 0.351369, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998845, 0.999462, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.2071, 1, 1, 0.581309, 0.99835, 1, 1, 0.356411, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998816, 0.999533, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.225028, 1, 1, 0.622968, 0.998395, 1, 1, 0.361437, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998789, 0.999605, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.243016, 1, 1, 0.663633, 0.998407, 1, 1, 0.366446, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998752, 0.999656, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.259119, 1, 1, 0.698234, 0.99841, 1, 1, 0.371436, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998706, 0.999703, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.275599, 1, 1, 0.732859, 0.998396, 1, 1, 0.376408, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998652, 0.999742, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.29092, 1, 1, 0.763628, 0.998394, 1, 1, 0.38136, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998603, 0.99979, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.306476, 1, 1, 0.794255, 0.998402, 1, 1, 0.386292, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998568, 0.999835, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.320326, 1, 1, 0.819764, 0.998408, 1, 1, 0.391203, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99854, 0.999869, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.333392, 1, 1, 0.842789, 0.998411, 1, 1, 0.396092, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998513, 0.999897, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 0.344745, 1, 1, 0.860933, 0.998405, 1, 1, 0.400959, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998482, 0.999923, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 0.356335, 1, 1, 0.879271, 0.998391, 1, 1, 0.405803, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998447, 0.999944, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
324, 0.367305, 1, 1, 0.895766, 0.99837, 1, 1, 0.410624, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998411, 0.999959, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
325, 0.377091, 1, 1, 0.909095, 0.998344, 1, 1, 0.415421, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998374, 0.99997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
326, 0.386553, 1, 1, 0.921331, 0.998317, 1, 1, 0.420193, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998339, 0.999977, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
327, 0.395358, 1, 1, 0.931861, 0.998294, 1, 1, 0.424941, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998311, 0.999983, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
328, 0.403534, 1, 1, 0.940719, 0.998265, 1, 1, 0.429663, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998277, 0.999988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
329, 0.412038, 1, 1, 0.950166, 0.998232, 1, 1, 0.434359, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998241, 0.999991, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
330, 0.419515, 1, 1, 0.957219, 0.998205, 1, 1, 0.439029, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998211, 0.999994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
331, 0.426022, 1, 1, 0.961946, 0.99816, 1, 1, 0.443673, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998165, 0.999995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
332, 0.432788, 1, 1, 0.967175, 0.998102, 1, 1, 0.448289, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998105, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
333, 0.439831, 1, 0.999992, 0.973056, 0.998043, 1, 1, 0.452878, 1, 1, 1, 1, 1, 1, 1, 0.999992, 1, 1, 0.998045, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
334, 0.446174, 1, 0.999943, 0.977309, 0.998039, 1, 1, 0.457439, 1, 1, 1, 1, 1, 1, 1, 0.999943, 1, 1, 0.998041, 0.999998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
335, 0.452628, 1, 0.999845, 0.981804, 0.998027, 1, 1, 0.461972, 1, 1, 1, 1, 1, 1, 1, 0.999845, 1, 1, 0.998028, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
336, 0.458271, 1, 0.999734, 0.984615, 0.998016, 1, 1, 0.466477, 1, 1, 1, 1, 1, 1, 1, 0.999734, 1, 1, 0.998017, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
337, 0.462913, 1, 0.999652, 0.985275, 0.997971, 1, 1, 0.470953, 1, 1, 1, 1, 1, 1, 1, 0.999652, 1, 1, 0.997971, 0.999999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
338, 0.467952, 1, 0.999592, 0.986769, 0.997902, 1, 1, 0.475401, 1, 1, 1, 1, 1, 1, 1, 0.999592, 1, 1, 0.997902, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
339, 0.473602, 1, 0.9995, 0.989677, 0.997809, 1, 1, 0.47982, 1, 1, 1, 1, 1, 1, 1, 0.9995, 1, 1, 0.997809, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
340, 0.478845, 1, 0.999331, 0.991821, 0.997741, 1, 1, 0.484208, 1, 1, 1, 1, 1, 1, 1, 0.999331, 1, 1, 0.997741, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
341, 0.483739, 1, 0.999073, 0.993275, 0.99773, 1, 1, 0.488568, 1, 1, 1, 1, 1, 1, 1, 0.999073, 1, 1, 0.99773, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
342, 0.48861, 1, 0.998777, 0.994722, 0.997768, 1, 1, 0.492898, 1, 1, 1, 1, 1, 1, 1, 0.998777, 1, 1, 0.997768, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
