case index 4 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.00674538, 1, 1, 0.0273407, 0.997041, 1, 1, 0.244764, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999155, 0.997885, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.01078, 1, 1, 0.0428769, 0.997309, 1, 1, 0.249724, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999129, 0.998177, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0162859, 1, 1, 0.0635914, 0.997395, 1, 1, 0.254693, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999076, 0.998317, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0234319, 1, 1, 0.0898388, 0.997524, 1, 1, 0.259668, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999015, 0.998508, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.0322601, 1, 1, 0.121449, 0.997574, 1, 1, 0.264648, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998976, 0.998597, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0428318, 1, 1, 0.158408, 0.997688, 1, 1, 0.269633, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998952, 0.998733, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0550635, 1, 1, 0.200048, 0.997732, 1, 1, 0.27462, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998935, 0.998795, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0687046, 1, 1, 0.245327, 0.997796, 1, 1, 0.279609, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998908, 0.998888, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.0835823, 1, 1, 0.293338, 0.997851, 1, 1, 0.284598, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998867, 0.998982, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.099377, 1, 1, 0.342916, 0.997895, 1, 1, 0.289587, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998815, 0.999081, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.115833, 1, 1, 0.393081, 0.997945, 1, 1, 0.294572, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998764, 0.99918, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.13278, 1, 1, 0.443205, 0.997999, 1, 1, 0.299555, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998719, 0.99928, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.149704, 1, 1, 0.49165, 0.998076, 1, 1, 0.304533, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998688, 0.999389, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.167175, 1, 1, 0.540286, 0.998125, 1, 1, 0.309506, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998656, 0.999468, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.183676, 1, 1, 0.584386, 0.998176, 1, 1, 0.314472, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998625, 0.999551, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.20043, 1, 1, 0.627872, 0.998191, 1, 1, 0.319431, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998582, 0.999609, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.215555, 1, 1, 0.665113, 0.998194, 1, 1, 0.32438, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99853, 0.999663, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.231194, 1, 1, 0.702696, 0.998178, 1, 1, 0.32932, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99847, 0.999707, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.245839, 1, 1, 0.736282, 0.998176, 1, 1, 0.334249, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998415, 0.999761, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.260818, 1, 1, 0.769898, 0.998185, 1, 1, 0.339168, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998374, 0.999812, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
