case index 5 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.00360542, 1, 1, 0.0175064, 0.996657, 1, 1, 0.203824, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999046, 0.997609, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.0060955, 1, 1, 0.0289771, 0.996959, 1, 1, 0.208498, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999016, 0.99794, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.00967828, 1, 1, 0.045066, 0.997057, 1, 1, 0.213191, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998957, 0.998099, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0145524, 1, 1, 0.0663879, 0.997203, 1, 1, 0.217903, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998888, 0.998314, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.0208424, 1, 1, 0.09315, 0.99726, 1, 1, 0.222632, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998843, 0.998414, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.028649, 1, 1, 0.125512, 0.997388, 1, 1, 0.227376, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998818, 0.998569, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0380074, 1, 1, 0.163201, 0.997438, 1, 1, 0.232135, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998798, 0.998638, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0487377, 1, 1, 0.205249, 0.99751, 1, 1, 0.236906, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998767, 0.998743, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.0607712, 1, 1, 0.250992, 0.997573, 1, 1, 0.241688, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998721, 0.998849, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.073842, 1, 1, 0.299215, 0.997623, 1, 1, 0.24648, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998661, 0.99896, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.087745, 1, 1, 0.348929, 0.997679, 1, 1, 0.251281, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998605, 0.999072, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.102339, 1, 1, 0.399446, 0.99774, 1, 1, 0.256089, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998553, 0.999186, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.117148, 1, 1, 0.448963, 0.997828, 1, 1, 0.260904, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998518, 0.999309, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.132681, 1, 1, 0.499361, 0.997882, 1, 1, 0.265723, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998483, 0.999399, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.147527, 1, 1, 0.545516, 0.997941, 1, 1, 0.270546, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998448, 0.999493, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.162795, 1, 1, 0.591521, 0.997957, 1, 1, 0.275371, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.9984, 0.999557, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.176702, 1, 1, 0.631195, 0.99796, 1, 1, 0.280198, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99834, 0.999619, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.191244, 1, 1, 0.6716, 0.997942, 1, 1, 0.285025, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998273, 0.999669, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
