case index 19 = {
num freq, 17001
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.000217254, 1, 1, 0.00240941, 0.994901, 1, 1, 0.0879792, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99855, 0.996344, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.1, 0.000235073, 1, 1, 0.00259914, 0.994936, 1, 1, 0.088287, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998548, 0.996382, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.2, 0.00025419, 1, 1, 0.00280193, 0.994982, 1, 1, 0.0885954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998547, 0.99643, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.3, 0.000274746, 1, 1, 0.00301917, 0.99503, 1, 1, 0.0889042, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998544, 0.996482, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.4, 0.000296861, 1, 1, 0.003252, 0.995082, 1, 1, 0.0892135, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.99854, 0.996536, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.5, 0.000320703, 1, 1, 0.0035021, 0.995133, 1, 1, 0.0895233, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998536, 0.996592, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.6, 0.000346439, 1, 1, 0.00377108, 0.995183, 1, 1, 0.0898338, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998531, 0.996647, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.7, 0.000374204, 1, 1, 0.0040602, 0.995231, 1, 1, 0.0901447, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998526, 0.996701, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.8, 0.000404098, 1, 1, 0.00437041, 0.995277, 1, 1, 0.0904559, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998519, 0.996752, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
300.9, 0.000436158, 1, 1, 0.00470193, 0.995321, 1, 1, 0.0907679, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998513, 0.996803, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.000470419, 1, 1, 0.00505492, 0.995361, 1, 1, 0.0910803, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998507, 0.99685, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301.1, 0.000506866, 1, 1, 0.0054291, 0.995398, 1, 1, 0.0913932, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.9985, 0.996895, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301.2, 0.000545506, 1, 1, 0.00582436, 0.995431, 1, 1, 0.0917066, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998491, 0.996935, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301.3, 0.000586254, 1, 1, 0.00623964, 0.995459, 1, 1, 0.0920205, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998483, 0.996971, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
