case index 35 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 4.04542e-12, 1, 1, 1.0747e-07, 0.985918, 1, 1, 0.00116428, 0.0290172, 1, 0.449387, 1, 1, 1, 1, 1, 1, 1, 0.996266, 0.989612, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 2.70991e-11, 1, 1, 6.62806e-07, 0.987274, 1, 1, 0.00128192, 0.0292248, 1, 0.45059, 1, 1, 1, 1, 1, 1, 1, 0.996177, 0.991063, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 1.91619e-10, 1, 1, 4.22682e-06, 0.987916, 1, 1, 0.00140899, 0.0294512, 1, 0.451682, 1, 1, 1, 1, 1, 1, 1, 0.995902, 0.991981, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 8.28076e-10, 1, 1, 1.69033e-05, 0.988185, 1, 1, 0.00154602, 0.0296816, 1, 0.452761, 1, 1, 1, 1, 1, 1, 1, 0.995593, 0.992559, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 3.84809e-09, 1, 1, 7.07205e-05, 0.988662, 1, 1, 0.00169357, 0.0299136, 1, 0.453839, 1, 1, 1, 1, 1, 1, 1, 0.995422, 0.993208, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.2792e-08, 1, 1, 0.00021792, 0.989174, 1, 1, 0.00185218, 0.0301459, 1, 0.454906, 1, 1, 1, 1, 1, 1, 1, 0.995355, 0.993791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 4.06745e-08, 1, 1, 0.000628126, 0.98941, 1, 1, 0.00202243, 0.0303781, 1, 0.455958, 1, 1, 1, 1, 1, 1, 1, 0.99528, 0.994101, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 1.13042e-07, 1, 1, 0.00160638, 0.989616, 1, 1, 0.0022049, 0.0306111, 1, 0.457002, 1, 1, 1, 1, 1, 1, 1, 0.99516, 0.99443, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 2.62339e-07, 1, 1, 0.0034293, 0.990073, 1, 1, 0.00240017, 0.0308458, 1, 0.458048, 1, 1, 1, 1, 1, 1, 1, 0.994992, 0.995056, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 6.00702e-07, 1, 1, 0.00716719, 0.990211, 1, 1, 0.00260885, 0.0310817, 1, 0.459093, 1, 1, 1, 1, 1, 1, 1, 0.994731, 0.995456, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.20274e-06, 1, 1, 0.013279, 0.990435, 1, 1, 0.00283154, 0.0313173, 1, 0.460129, 1, 1, 1, 1, 1, 1, 1, 0.99449, 0.995923, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.2275e-06, 1, 1, 0.0225256, 0.990815, 1, 1, 0.00306885, 0.0315521, 1, 0.461153, 1, 1, 1, 1, 1, 1, 1, 0.994319, 0.996476, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 4.01612e-06, 1, 1, 0.0373445, 0.991182, 1, 1, 0.00332141, 0.0317875, 1, 0.462173, 1, 1, 1, 1, 1, 1, 1, 0.994147, 0.997017, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 6.59979e-06, 1, 1, 0.05669, 0.991454, 1, 1, 0.00358984, 0.0320246, 1, 0.463195, 1, 1, 1, 1, 1, 1, 1, 0.994048, 0.997391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 1.04294e-05, 1, 1, 0.0824085, 0.99172, 1, 1, 0.00387478, 0.0322629, 1, 0.464216, 1, 1, 1, 1, 1, 1, 1, 0.993915, 0.997791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 1.56518e-05, 1, 1, 0.114409, 0.991835, 1, 1, 0.00417685, 0.032501, 1, 0.465229, 1, 1, 1, 1, 1, 1, 1, 0.993694, 0.998129, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 2.2208e-05, 1, 1, 0.150006, 0.991828, 1, 1, 0.0044967, 0.032738, 1, 0.46623, 1, 1, 1, 1, 1, 1, 1, 0.993503, 0.998315, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
