case index 1 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 1.28921e-11, 1, 1, 0.000116321, 0.992606, 1, 1, 0.0298372, 3.53141e-06, 1, 0.0314162, 1, 1, 1, 1, 1, 1, 1, 0.997953, 0.994643, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 4.09402e-11, 1, 1, 0.000345686, 0.993306, 1, 1, 0.0313687, 3.6186e-06, 1, 0.03171, 1, 1, 1, 1, 1, 1, 1, 0.997904, 0.995393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 1.21705e-10, 1, 1, 0.000954425, 0.99363, 1, 1, 0.0329489, 3.71488e-06, 1, 0.0319988, 1, 1, 1, 1, 1, 1, 1, 0.997753, 0.995867, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 3.00472e-10, 1, 1, 0.00220823, 0.993758, 1, 1, 0.0345783, 3.81468e-06, 1, 0.0322892, 1, 1, 1, 1, 1, 1, 1, 0.997583, 0.996166, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 6.98727e-10, 1, 1, 0.00477116, 0.993999, 1, 1, 0.0362568, 3.91701e-06, 1, 0.0325815, 1, 1, 1, 1, 1, 1, 1, 0.997489, 0.996501, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.4548e-09, 1, 1, 0.00930094, 0.994262, 1, 1, 0.0379846, 4.02151e-06, 1, 0.0328737, 1, 1, 1, 1, 1, 1, 1, 0.997452, 0.996802, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 2.7887e-09, 1, 1, 0.0166309, 0.994381, 1, 1, 0.0397619, 4.12799e-06, 1, 0.0331645, 1, 1, 1, 1, 1, 1, 1, 0.997411, 0.996962, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 5.07339e-09, 1, 1, 0.0282579, 0.994484, 1, 1, 0.0415887, 4.2369e-06, 1, 0.033456, 1, 1, 1, 1, 1, 1, 1, 0.997345, 0.997131, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 8.37892e-09, 1, 1, 0.0437301, 0.994714, 1, 1, 0.0434649, 4.34863e-06, 1, 0.0337498, 1, 1, 1, 1, 1, 1, 1, 0.997253, 0.997454, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 1.33897e-08, 1, 1, 0.0652025, 0.994777, 1, 1, 0.0453906, 4.46301e-06, 1, 0.0340454, 1, 1, 1, 1, 1, 1, 1, 0.99711, 0.99766, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 2.03381e-08, 1, 1, 0.0928889, 0.994885, 1, 1, 0.0473656, 4.57932e-06, 1, 0.0343405, 1, 1, 1, 1, 1, 1, 1, 0.996977, 0.997901, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.90945e-08, 1, 1, 0.124407, 0.995075, 1, 1, 0.0493899, 4.69734e-06, 1, 0.0346344, 1, 1, 1, 1, 1, 1, 1, 0.996883, 0.998186, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 4.09463e-08, 1, 1, 0.163867, 0.99526, 1, 1, 0.0514633, 4.8178e-06, 1, 0.0349291, 1, 1, 1, 1, 1, 1, 1, 0.996789, 0.998466, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 5.51287e-08, 1, 1, 0.207177, 0.995396, 1, 1, 0.0535856, 4.94131e-06, 1, 0.0352262, 1, 1, 1, 1, 1, 1, 1, 0.996734, 0.998658, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 7.20677e-08, 1, 1, 0.253826, 0.995529, 1, 1, 0.0557566, 5.06771e-06, 1, 0.0355251, 1, 1, 1, 1, 1, 1, 1, 0.996661, 0.998864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 9.20408e-08, 1, 1, 0.304595, 0.995581, 1, 1, 0.057976, 5.19619e-06, 1, 0.0358237, 1, 1, 1, 1, 1, 1, 1, 0.99654, 0.999038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 1.13759e-07, 1, 1, 0.353832, 0.995571, 1, 1, 0.0602435, 5.32638e-06, 1, 0.0361211, 1, 1, 1, 1, 1, 1, 1, 0.996435, 0.999134, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 1.37682e-07, 1, 1, 0.402683, 0.995532, 1, 1, 0.0625588, 5.45905e-06, 1, 0.036419, 1, 1, 1, 1, 1, 1, 1, 0.996274, 0.999256, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 1.67419e-07, 1, 1, 0.460088, 0.995515, 1, 1, 0.0649215, 5.59494e-06, 1, 0.0367191, 1, 1, 1, 1, 1, 1, 1, 0.996119, 0.999393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 1.98121e-07, 1, 1, 0.513463, 0.995579, 1, 1, 0.0673311, 5.73405e-06, 1, 0.0370213, 1, 1, 1, 1, 1, 1, 1, 0.99604, 0.999536, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 2.30025e-07, 1, 1, 0.56093, 0.99558, 1, 1, 0.0697874, 5.87573e-06, 1, 0.0373233, 1, 1, 1, 1, 1, 1, 1, 0.995954, 0.999625, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 2.67211e-07, 1, 1, 0.614465, 0.995599, 1, 1, 0.0722898, 6.01959e-06, 1, 0.037624, 1, 1, 1, 1, 1, 1, 1, 0.995896, 0.999702, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 2.96719e-07, 1, 1, 0.645021, 0.995594, 1, 1, 0.0748377, 6.16624e-06, 1, 0.0379249, 1, 1, 1, 1, 1, 1, 1, 0.995809, 0.999783, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 3.35711e-07, 1, 1, 0.686395, 0.995537, 1, 1, 0.0774307, 6.31637e-06, 1, 0.038228, 1, 1, 1, 1, 1, 1, 1, 0.995694, 0.999843, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
