case index 42 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.00627516, 1, 1, 0.0303791, 0.997274, 1, 1, 0.275769, 0.746491, 1, 0.94632, 1, 1, 1, 1, 1, 1, 1, 0.999234, 0.998038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.0099165, 1, 1, 0.047141, 0.997531, 1, 1, 0.28088, 0.746941, 1, 0.946527, 1, 1, 1, 1, 1, 1, 1, 0.999216, 0.998313, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0149094, 1, 1, 0.0695947, 0.997649, 1, 1, 0.285991, 0.747429, 1, 0.946704, 1, 1, 1, 1, 1, 1, 1, 0.99916, 0.998487, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0212493, 1, 1, 0.0974587, 0.997695, 1, 1, 0.2911, 0.747922, 1, 0.946879, 1, 1, 1, 1, 1, 1, 1, 0.999096, 0.998597, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.028989, 1, 1, 0.130619, 0.997782, 1, 1, 0.296207, 0.748415, 1, 0.947052, 1, 1, 1, 1, 1, 1, 1, 0.99906, 0.99872, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0382794, 1, 1, 0.169513, 0.997879, 1, 1, 0.301309, 0.748905, 1, 0.947223, 1, 1, 1, 1, 1, 1, 1, 0.999047, 0.998829, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0486994, 1, 1, 0.212021, 0.997922, 1, 1, 0.306407, 0.749392, 1, 0.947392, 1, 1, 1, 1, 1, 1, 1, 0.999032, 0.998889, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.060556, 1, 1, 0.259198, 0.997959, 1, 1, 0.311498, 0.749876, 1, 0.947558, 1, 1, 1, 1, 1, 1, 1, 0.999008, 0.998951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.0730268, 1, 1, 0.307496, 0.998043, 1, 1, 0.316581, 0.750361, 1, 0.947723, 1, 1, 1, 1, 1, 1, 1, 0.998973, 0.999069, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.0861984, 1, 1, 0.357026, 0.998064, 1, 1, 0.321656, 0.750844, 1, 0.947888, 1, 1, 1, 1, 1, 1, 1, 0.998919, 0.999144, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.100346, 1, 1, 0.40902, 0.998103, 1, 1, 0.326722, 0.751324, 1, 0.948051, 1, 1, 1, 1, 1, 1, 1, 0.998869, 0.999232, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.113973, 1, 1, 0.457282, 0.998172, 1, 1, 0.331777, 0.751799, 1, 0.948213, 1, 1, 1, 1, 1, 1, 1, 0.998835, 0.999337, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.128261, 1, 1, 0.506548, 0.998239, 1, 1, 0.33682, 0.752272, 1, 0.948373, 1, 1, 1, 1, 1, 1, 1, 0.998799, 0.999439, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.142447, 1, 1, 0.554075, 0.998289, 1, 1, 0.34185, 0.752745, 1, 0.948534, 1, 1, 1, 1, 1, 1, 1, 0.998779, 0.999509, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.156003, 1, 1, 0.597647, 0.998337, 1, 1, 0.346867, 0.753217, 1, 0.948693, 1, 1, 1, 1, 1, 1, 1, 0.998752, 0.999585, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.169619, 1, 1, 0.640249, 0.998355, 1, 1, 0.35187, 0.753686, 1, 0.948851, 1, 1, 1, 1, 1, 1, 1, 0.998706, 0.999648, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.182147, 1, 1, 0.677592, 0.998351, 1, 1, 0.356857, 0.75415, 1, 0.949006, 1, 1, 1, 1, 1, 1, 1, 0.998668, 0.999684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.193972, 1, 1, 0.711284, 0.998334, 1, 1, 0.361828, 0.754611, 1, 0.949161, 1, 1, 1, 1, 1, 1, 1, 0.998606, 0.999728, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.206699, 1, 1, 0.747236, 0.998327, 1, 1, 0.366782, 0.755072, 1, 0.949314, 1, 1, 1, 1, 1, 1, 1, 0.998548, 0.999778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.21845, 1, 1, 0.778882, 0.99835, 1, 1, 0.371719, 0.755532, 1, 0.949469, 1, 1, 1, 1, 1, 1, 1, 0.998519, 0.999831, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
