case index 14 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 4.90217e-05, 1, 1, 0.00649618, 0.996026, 1, 1, 0.152496, 0.0489438, 1, 0.448508, 1, 1, 1, 1, 1, 1, 1, 0.998886, 0.997136, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 9.45222e-05, 1, 1, 0.0121458, 0.9964, 1, 1, 0.156639, 0.0492335, 1, 0.449518, 1, 1, 1, 1, 1, 1, 1, 0.99886, 0.997537, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.000171036, 1, 1, 0.0212903, 0.996572, 1, 1, 0.160817, 0.0495478, 1, 0.450489, 1, 1, 1, 1, 1, 1, 1, 0.998777, 0.997791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.000285131, 1, 1, 0.0344382, 0.996639, 1, 1, 0.165029, 0.0498674, 1, 0.451456, 1, 1, 1, 1, 1, 1, 1, 0.998685, 0.997951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.000448983, 1, 1, 0.0525643, 0.996768, 1, 1, 0.169271, 0.0501885, 1, 0.452423, 1, 1, 1, 1, 1, 1, 1, 0.998634, 0.99813, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.00067341, 1, 1, 0.0765013, 0.996908, 1, 1, 0.173545, 0.05051, 1, 0.453382, 1, 1, 1, 1, 1, 1, 1, 0.998614, 0.998291, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.000957617, 1, 1, 0.10559, 0.996972, 1, 1, 0.177848, 0.050831, 1, 0.45433, 1, 1, 1, 1, 1, 1, 1, 0.998593, 0.998377, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.00132042, 1, 1, 0.141297, 0.997026, 1, 1, 0.182178, 0.0511529, 1, 0.455273, 1, 1, 1, 1, 1, 1, 1, 0.998556, 0.998468, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.00173696, 1, 1, 0.180608, 0.997148, 1, 1, 0.186534, 0.0514766, 1, 0.456217, 1, 1, 1, 1, 1, 1, 1, 0.998506, 0.99864, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.00222231, 1, 1, 0.224383, 0.99718, 1, 1, 0.190916, 0.0518016, 1, 0.457161, 1, 1, 1, 1, 1, 1, 1, 0.998428, 0.99875, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.00278238, 1, 1, 0.2731, 0.997237, 1, 1, 0.195321, 0.0521257, 1, 0.458096, 1, 1, 1, 1, 1, 1, 1, 0.998355, 0.99888, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.0033621, 1, 1, 0.320853, 0.997337, 1, 1, 0.199748, 0.0524482, 1, 0.459022, 1, 1, 1, 1, 1, 1, 1, 0.998304, 0.999031, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.00401466, 1, 1, 0.372456, 0.997435, 1, 1, 0.204195, 0.0527711, 1, 0.459944, 1, 1, 1, 1, 1, 1, 1, 0.998254, 0.999181, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.00469603, 1, 1, 0.424009, 0.997508, 1, 1, 0.208663, 0.053096, 1, 0.460868, 1, 1, 1, 1, 1, 1, 1, 0.998224, 0.999284, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.00538844, 1, 1, 0.47339, 0.997579, 1, 1, 0.213149, 0.0534221, 1, 0.461791, 1, 1, 1, 1, 1, 1, 1, 0.998184, 0.999393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.00611523, 1, 1, 0.523128, 0.997605, 1, 1, 0.217651, 0.0537474, 1, 0.462707, 1, 1, 1, 1, 1, 1, 1, 0.998118, 0.999486, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.00681549, 1, 1, 0.567925, 0.997599, 1, 1, 0.222169, 0.0540708, 1, 0.463614, 1, 1, 1, 1, 1, 1, 1, 0.998061, 0.999538, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.00750598, 1, 1, 0.609419, 0.997576, 1, 1, 0.226701, 0.0543942, 1, 0.464516, 1, 1, 1, 1, 1, 1, 1, 0.997973, 0.999602, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.00827731, 1, 1, 0.654852, 0.997566, 1, 1, 0.231247, 0.0547194, 1, 0.465419, 1, 1, 1, 1, 1, 1, 1, 0.99789, 0.999676, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.00901316, 1, 1, 0.695464, 0.997599, 1, 1, 0.235805, 0.0550461, 1, 0.466323, 1, 1, 1, 1, 1, 1, 1, 0.997846, 0.999753, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.0096958, 1, 1, 0.729531, 0.997599, 1, 1, 0.240373, 0.0553728, 1, 0.46722, 1, 1, 1, 1, 1, 1, 1, 0.997799, 0.9998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.0104414, 1, 1, 0.766514, 0.997608, 1, 1, 0.244951, 0.0556985, 1, 0.468108, 1, 1, 1, 1, 1, 1, 1, 0.997767, 0.999841, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 0.0109856, 1, 1, 0.787516, 0.997605, 1, 1, 0.249537, 0.0560244, 1, 0.468991, 1, 1, 1, 1, 1, 1, 1, 0.99772, 0.999885, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
