case index 54 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 5.71275e-11, 1, 1, 1.0747e-07, 0.985918, 1, 1, 0.00116428, 0.412365, 1, 0.87651, 1, 1, 1, 1, 1, 1, 1, 0.996266, 0.989612, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 3.80853e-10, 1, 1, 6.62806e-07, 0.987274, 1, 1, 0.00128192, 0.413133, 1, 0.877082, 1, 1, 1, 1, 1, 1, 1, 0.996177, 0.991063, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 2.67759e-09, 1, 1, 4.22682e-06, 0.987916, 1, 1, 0.00140899, 0.413972, 1, 0.877548, 1, 1, 1, 1, 1, 1, 1, 0.995902, 0.991981, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 1.15184e-08, 1, 1, 1.69033e-05, 0.988185, 1, 1, 0.00154602, 0.414823, 1, 0.877999, 1, 1, 1, 1, 1, 1, 1, 0.995593, 0.992559, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 5.32027e-08, 1, 1, 7.07205e-05, 0.988662, 1, 1, 0.00169357, 0.415673, 1, 0.878448, 1, 1, 1, 1, 1, 1, 1, 0.995422, 0.993208, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.76071e-07, 1, 1, 0.00021792, 0.989174, 1, 1, 0.00185218, 0.41652, 1, 0.87889, 1, 1, 1, 1, 1, 1, 1, 0.995355, 0.993791, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 5.56566e-07, 1, 1, 0.000628126, 0.98941, 1, 1, 0.00202243, 0.41736, 1, 0.879322, 1, 1, 1, 1, 1, 1, 1, 0.99528, 0.994101, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 1.53914e-06, 1, 1, 0.00160638, 0.989616, 1, 1, 0.0022049, 0.418198, 1, 0.879749, 1, 1, 1, 1, 1, 1, 1, 0.99516, 0.99443, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 3.55352e-06, 1, 1, 0.0034293, 0.990073, 1, 1, 0.00240017, 0.419038, 1, 0.880175, 1, 1, 1, 1, 1, 1, 1, 0.994992, 0.995056, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 8.09108e-06, 1, 1, 0.00716719, 0.990211, 1, 1, 0.00260885, 0.419877, 1, 0.880601, 1, 1, 1, 1, 1, 1, 1, 0.994731, 0.995456, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.61224e-05, 1, 1, 0.013279, 0.990435, 1, 1, 0.00283154, 0.42071, 1, 0.88102, 1, 1, 1, 1, 1, 1, 1, 0.99449, 0.995923, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.96949e-05, 1, 1, 0.0225256, 0.990815, 1, 1, 0.00306885, 0.421536, 1, 0.881434, 1, 1, 1, 1, 1, 1, 1, 0.994319, 0.996476, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 5.32564e-05, 1, 1, 0.0373445, 0.991182, 1, 1, 0.00332141, 0.42236, 1, 0.881844, 1, 1, 1, 1, 1, 1, 1, 0.994147, 0.997017, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 8.70701e-05, 1, 1, 0.05669, 0.991454, 1, 1, 0.00358984, 0.423186, 1, 0.882256, 1, 1, 1, 1, 1, 1, 1, 0.994048, 0.997391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
