case index 26 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 8.18333e-11, 1, 1, 0.0227841, 0.997044, 1, 1, 0.247222, 1.42999e-08, 1, 0.00623974, 1, 1, 1, 1, 1, 1, 1, 0.99917, 0.997872, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 1.38743e-10, 1, 1, 0.036619, 0.997322, 1, 1, 0.252197, 1.48086e-08, 1, 0.00632356, 1, 1, 1, 1, 1, 1, 1, 0.99915, 0.99817, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 2.23658e-10, 1, 1, 0.0558187, 0.99745, 1, 1, 0.257178, 1.53759e-08, 1, 0.00640699, 1, 1, 1, 1, 1, 1, 1, 0.999089, 0.998359, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 3.39833e-10, 1, 1, 0.0803169, 0.997499, 1, 1, 0.262167, 1.59704e-08, 1, 0.00649132, 1, 1, 1, 1, 1, 1, 1, 0.99902, 0.998478, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 4.93333e-10, 1, 1, 0.110279, 0.997595, 1, 1, 0.267159, 1.6587e-08, 1, 0.00657656, 1, 1, 1, 1, 1, 1, 1, 0.998982, 0.998611, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 6.90828e-10, 1, 1, 0.146216, 0.997699, 1, 1, 0.272156, 1.72239e-08, 1, 0.00666211, 1, 1, 1, 1, 1, 1, 1, 0.998967, 0.99873, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 9.29104e-10, 1, 1, 0.186273, 0.997746, 1, 1, 0.277154, 1.78804e-08, 1, 0.00674767, 1, 1, 1, 1, 1, 1, 1, 0.998951, 0.998794, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 1.21991e-09, 1, 1, 0.231576, 0.997787, 1, 1, 0.282153, 1.85594e-08, 1, 0.00683378, 1, 1, 1, 1, 1, 1, 1, 0.998924, 0.998862, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 1.54767e-09, 1, 1, 0.278589, 0.997878, 1, 1, 0.287152, 1.92639e-08, 1, 0.00692092, 1, 1, 1, 1, 1, 1, 1, 0.998886, 0.99899, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 1.92098e-09, 1, 1, 0.327543, 0.997901, 1, 1, 0.292149, 1.99932e-08, 1, 0.00700892, 1, 1, 1, 1, 1, 1, 1, 0.998828, 0.999072, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 2.3462e-09, 1, 1, 0.379499, 0.997943, 1, 1, 0.297143, 2.07432e-08, 1, 0.00709713, 1, 1, 1, 1, 1, 1, 1, 0.998774, 0.999168, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 2.78957e-09, 1, 1, 0.428213, 0.998018, 1, 1, 0.302133, 2.15126e-08, 1, 0.00718533, 1, 1, 1, 1, 1, 1, 1, 0.998736, 0.999281, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 3.28569e-09, 1, 1, 0.478471, 0.99809, 1, 1, 0.307119, 2.23066e-08, 1, 0.00727412, 1, 1, 1, 1, 1, 1, 1, 0.998698, 0.999391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 3.81169e-09, 1, 1, 0.527271, 0.998145, 1, 1, 0.312098, 2.31296e-08, 1, 0.00736397, 1, 1, 1, 1, 1, 1, 1, 0.998676, 0.999468, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 4.35812e-09, 1, 1, 0.572375, 0.998197, 1, 1, 0.31707, 2.3981e-08, 1, 0.00745473, 1, 1, 1, 1, 1, 1, 1, 0.998647, 0.99955, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 4.94078e-09, 1, 1, 0.61672, 0.998216, 1, 1, 0.322034, 2.4856e-08, 1, 0.00754575, 1, 1, 1, 1, 1, 1, 1, 0.998597, 0.999619, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
