case index 8 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 2.03225e-35, 1, 1, 0.0354935, 0.997399, 1, 1, 0.292493, 1.86868e-33, 1, 5.77111e-10, 1, 1, 1, 1, 1, 1, 1, 0.999269, 0.998128, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 3.63634e-35, 1, 1, 0.0540377, 0.997644, 1, 1, 0.297664, 2.16446e-33, 1, 6.10061e-10, 1, 1, 1, 1, 1, 1, 1, 0.999251, 0.998391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 6.26005e-35, 1, 1, 0.0784077, 0.997756, 1, 1, 0.302831, 2.53194e-33, 1, 6.44362e-10, 1, 1, 1, 1, 1, 1, 1, 0.999198, 0.998557, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 1.02147e-34, 1, 1, 0.108196, 0.997799, 1, 1, 0.307992, 2.96534e-33, 1, 6.80519e-10, 1, 1, 1, 1, 1, 1, 1, 0.999137, 0.998661, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 1.60415e-34, 1, 1, 0.143127, 0.997883, 1, 1, 0.313145, 3.47206e-33, 1, 7.18613e-10, 1, 1, 1, 1, 1, 1, 1, 0.999103, 0.998778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 2.43567e-34, 1, 1, 0.183604, 0.997975, 1, 1, 0.318291, 4.06162e-33, 1, 7.58446e-10, 1, 1, 1, 1, 1, 1, 1, 0.999091, 0.998883, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 3.56855e-34, 1, 1, 0.227375, 0.998017, 1, 1, 0.323428, 4.74604e-33, 1, 7.99947e-10, 1, 1, 1, 1, 1, 1, 1, 0.999076, 0.99894, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 5.12127e-34, 1, 1, 0.27546, 0.998052, 1, 1, 0.328554, 5.54313e-33, 1, 8.43452e-10, 1, 1, 1, 1, 1, 1, 1, 0.999053, 0.998999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 7.11869e-34, 1, 1, 0.324327, 0.998132, 1, 1, 0.333669, 6.47374e-33, 1, 8.89293e-10, 1, 1, 1, 1, 1, 1, 1, 0.99902, 0.999112, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 9.72532e-34, 1, 1, 0.374031, 0.998152, 1, 1, 0.338772, 7.55706e-33, 1, 9.37475e-10, 1, 1, 1, 1, 1, 1, 1, 0.998968, 0.999183, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 1.30607e-33, 1, 1, 0.425897, 0.99819, 1, 1, 0.343861, 8.80843e-33, 1, 9.87729e-10, 1, 1, 1, 1, 1, 1, 1, 0.99892, 0.999268, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 1.71226e-33, 1, 1, 0.473781, 0.998256, 1, 1, 0.348936, 1.02503e-32, 1, 1.04e-09, 1, 1, 1, 1, 1, 1, 1, 0.998887, 0.999367, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
