case index 17 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0, 1, 1, 0.000116321, 0.992606, 1, 1, 0.0298372, 9.99999e-36, 1, 2.96807e-14, 1, 1, 1, 1, 1, 1, 1, 0.997953, 0.994643, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0, 1, 1, 0.000345686, 0.993306, 1, 1, 0.0313687, 1e-35, 1, 3.21973e-14, 1, 1, 1, 1, 1, 1, 1, 0.997904, 0.995393, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0, 1, 1, 0.000954425, 0.99363, 1, 1, 0.0329489, 1e-35, 1, 3.48847e-14, 1, 1, 1, 1, 1, 1, 1, 0.997753, 0.995867, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0, 1, 1, 0.00220823, 0.993758, 1, 1, 0.0345783, 9.99999e-36, 1, 3.77905e-14, 1, 1, 1, 1, 1, 1, 1, 0.997583, 0.996166, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0, 1, 1, 0.00477116, 0.993999, 1, 1, 0.0362568, 1e-35, 1, 4.09303e-14, 1, 1, 1, 1, 1, 1, 1, 0.997489, 0.996501, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0, 1, 1, 0.00930094, 0.994262, 1, 1, 0.0379846, 1e-35, 1, 4.42968e-14, 1, 1, 1, 1, 1, 1, 1, 0.997452, 0.996802, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0, 1, 1, 0.0166309, 0.994381, 1, 1, 0.0397619, 1e-35, 1, 4.78929e-14, 1, 1, 1, 1, 1, 1, 1, 0.997411, 0.996962, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0, 1, 1, 0.0282579, 0.994484, 1, 1, 0.0415887, 1e-35, 1, 5.17575e-14, 1, 1, 1, 1, 1, 1, 1, 0.997345, 0.997131, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0, 1, 1, 0.0437301, 0.994714, 1, 1, 0.0434649, 1e-35, 1, 5.59311e-14, 1, 1, 1, 1, 1, 1, 1, 0.997253, 0.997454, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
