case index 48 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 0.00711341, 1, 1, 0.0303791, 0.997274, 1, 1, 0.275769, 0.846276, 1, 0.975757, 1, 1, 1, 1, 1, 1, 1, 0.999234, 0.998038, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 0.0112384, 1, 1, 0.047141, 0.997531, 1, 1, 0.28088, 0.846574, 1, 0.975877, 1, 1, 1, 1, 1, 1, 1, 0.999216, 0.998313, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 0.0168924, 1, 1, 0.0695947, 0.997649, 1, 1, 0.285991, 0.846898, 1, 0.975973, 1, 1, 1, 1, 1, 1, 1, 0.99916, 0.998487, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 0.0240692, 1, 1, 0.0974587, 0.997695, 1, 1, 0.2911, 0.847226, 1, 0.976067, 1, 1, 1, 1, 1, 1, 1, 0.999096, 0.998597, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 0.0328272, 1, 1, 0.130619, 0.997782, 1, 1, 0.296207, 0.847552, 1, 0.97616, 1, 1, 1, 1, 1, 1, 1, 0.99906, 0.99872, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 0.0433362, 1, 1, 0.169513, 0.997879, 1, 1, 0.301309, 0.847878, 1, 0.976253, 1, 1, 1, 1, 1, 1, 1, 0.999047, 0.998829, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 0.0551182, 1, 1, 0.212021, 0.997922, 1, 1, 0.306407, 0.8482, 1, 0.976342, 1, 1, 1, 1, 1, 1, 1, 0.999032, 0.998889, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 0.0685194, 1, 1, 0.259198, 0.997959, 1, 1, 0.311498, 0.848521, 1, 0.976432, 1, 1, 1, 1, 1, 1, 1, 0.999008, 0.998951, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 0.0826087, 1, 1, 0.307496, 0.998043, 1, 1, 0.316581, 0.848841, 1, 0.97652, 1, 1, 1, 1, 1, 1, 1, 0.998973, 0.999069, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 0.0974826, 1, 1, 0.357026, 0.998064, 1, 1, 0.321656, 0.849162, 1, 0.976608, 1, 1, 1, 1, 1, 1, 1, 0.998919, 0.999144, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 0.113452, 1, 1, 0.40902, 0.998103, 1, 1, 0.326722, 0.849479, 1, 0.976695, 1, 1, 1, 1, 1, 1, 1, 0.998869, 0.999232, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 0.128827, 1, 1, 0.457282, 0.998172, 1, 1, 0.331777, 0.849793, 1, 0.976781, 1, 1, 1, 1, 1, 1, 1, 0.998835, 0.999337, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 0.144939, 1, 1, 0.506548, 0.998239, 1, 1, 0.33682, 0.850106, 1, 0.976866, 1, 1, 1, 1, 1, 1, 1, 0.998799, 0.999439, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 0.160928, 1, 1, 0.554075, 0.998289, 1, 1, 0.34185, 0.850419, 1, 0.976952, 1, 1, 1, 1, 1, 1, 1, 0.998779, 0.999509, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 0.176197, 1, 1, 0.597647, 0.998337, 1, 1, 0.346867, 0.850732, 1, 0.977037, 1, 1, 1, 1, 1, 1, 1, 0.998752, 0.999585, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 0.191527, 1, 1, 0.640249, 0.998355, 1, 1, 0.35187, 0.851042, 1, 0.97712, 1, 1, 1, 1, 1, 1, 1, 0.998706, 0.999648, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.20562, 1, 1, 0.677592, 0.998351, 1, 1, 0.356857, 0.851348, 1, 0.977203, 1, 1, 1, 1, 1, 1, 1, 0.998668, 0.999684, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
317, 0.218914, 1, 1, 0.711284, 0.998334, 1, 1, 0.361828, 0.851652, 1, 0.977285, 1, 1, 1, 1, 1, 1, 1, 0.998606, 0.999728, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
318, 0.233218, 1, 1, 0.747236, 0.998327, 1, 1, 0.366782, 0.851957, 1, 0.977367, 1, 1, 1, 1, 1, 1, 1, 0.998548, 0.999778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
319, 0.246416, 1, 1, 0.778882, 0.99835, 1, 1, 0.371719, 0.852261, 1, 0.977448, 1, 1, 1, 1, 1, 1, 1, 0.998519, 0.999831, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
320, 0.258106, 1, 1, 0.804877, 0.99835, 1, 1, 0.376637, 0.852564, 1, 0.977529, 1, 1, 1, 1, 1, 1, 1, 0.998487, 0.999863, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
321, 0.270584, 1, 1, 0.83268, 0.998357, 1, 1, 0.381536, 0.852864, 1, 0.977609, 1, 1, 1, 1, 1, 1, 1, 0.998466, 0.999891, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
322, 0.279265, 1, 1, 0.848444, 0.998354, 1, 1, 0.386415, 0.853162, 1, 0.977688, 1, 1, 1, 1, 1, 1, 1, 0.998433, 0.999921, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
323, 0.289372, 1, 1, 0.867718, 0.998332, 1, 1, 0.391274, 0.853459, 1, 0.977766, 1, 1, 1, 1, 1, 1, 1, 0.998389, 0.999943, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
324, 0.300937, 1, 1, 0.891258, 0.998318, 1, 1, 0.396111, 0.853756, 1, 0.977845, 1, 1, 1, 1, 1, 1, 1, 0.998359, 0.999958, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
325, 0.307294, 1, 1, 0.898946, 0.998286, 1, 1, 0.400927, 0.854052, 1, 0.977923, 1, 1, 1, 1, 1, 1, 1, 0.998317, 0.999969, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
326, 0.316666, 1, 1, 0.914951, 0.998254, 1, 1, 0.40572, 0.854344, 1, 0.977999, 1, 1, 1, 1, 1, 1, 1, 0.998278, 0.999976, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
327, 0.325338, 1, 1, 0.928995, 0.99824, 1, 1, 0.410491, 0.854634, 1, 0.978075, 1, 1, 1, 1, 1, 1, 1, 0.998256, 0.999983, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
328, 0.330325, 1, 1, 0.932116, 0.998211, 1, 1, 0.415238, 0.854923, 1, 0.978151, 1, 1, 1, 1, 1, 1, 1, 0.998223, 0.999987, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
329, 0.339615, 1, 1, 0.947168, 0.998165, 1, 1, 0.419961, 0.855213, 1, 0.978227, 1, 1, 1, 1, 1, 1, 1, 0.998174, 0.99999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
330, 0.346797, 1, 1, 0.956386, 0.998139, 1, 1, 0.42466, 0.855502, 1, 0.978302, 1, 1, 1, 1, 1, 1, 1, 0.998146, 0.999993, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
331, 0.350395, 1, 1, 0.955445, 0.998119, 1, 1, 0.429334, 0.855788, 1, 0.978377, 1, 1, 1, 1, 1, 1, 1, 0.998123, 0.999996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
