case index 30 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 3.31031e-06, 1, 1, 0.0372884, 0.997438, 1, 1, 0.297995, 0.000295729, 1, 0.103402, 1, 1, 1, 1, 1, 1, 1, 0.999281, 0.998156, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 5.1731e-06, 1, 1, 0.0564277, 0.997679, 1, 1, 0.303183, 0.000300417, 1, 0.104026, 1, 1, 1, 1, 1, 1, 1, 0.999263, 0.998414, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 7.71711e-06, 1, 1, 0.0814277, 0.99779, 1, 1, 0.308365, 0.000305549, 1, 0.10464, 1, 1, 1, 1, 1, 1, 1, 0.99921, 0.998578, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 1.09483e-05, 1, 1, 0.11184, 0.997833, 1, 1, 0.31354, 0.000310818, 1, 0.105257, 1, 1, 1, 1, 1, 1, 1, 0.999151, 0.998681, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 1.49048e-05, 1, 1, 0.147336, 0.997915, 1, 1, 0.318706, 0.000316172, 1, 0.105875, 1, 1, 1, 1, 1, 1, 1, 0.999117, 0.998796, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.9675e-05, 1, 1, 0.188308, 0.998005, 1, 1, 0.323864, 0.000321587, 1, 0.106491, 1, 1, 1, 1, 1, 1, 1, 0.999105, 0.9989, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 2.50758e-05, 1, 1, 0.232468, 0.998047, 1, 1, 0.32901, 0.000327056, 1, 0.107103, 1, 1, 1, 1, 1, 1, 1, 0.999091, 0.998956, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 3.12778e-05, 1, 1, 0.280822, 0.998081, 1, 1, 0.334145, 0.000332596, 1, 0.107714, 1, 1, 1, 1, 1, 1, 1, 0.999067, 0.999014, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 3.79019e-05, 1, 1, 0.329849, 0.998161, 1, 1, 0.339268, 0.000338229, 1, 0.108329, 1, 1, 1, 1, 1, 1, 1, 0.999035, 0.999125, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
309, 4.5016e-05, 1, 1, 0.379585, 0.998181, 1, 1, 0.344377, 0.000343942, 1, 0.108945, 1, 1, 1, 1, 1, 1, 1, 0.998984, 0.999196, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
310, 5.27593e-05, 1, 1, 0.431387, 0.998217, 1, 1, 0.349471, 0.000349699, 1, 0.109558, 1, 1, 1, 1, 1, 1, 1, 0.998937, 0.999278, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
311, 6.04111e-05, 1, 1, 0.47913, 0.998282, 1, 1, 0.354551, 0.000355487, 1, 0.110167, 1, 1, 1, 1, 1, 1, 1, 0.998904, 0.999376, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
312, 6.85763e-05, 1, 1, 0.527497, 0.998345, 1, 1, 0.359613, 0.000361342, 1, 0.110776, 1, 1, 1, 1, 1, 1, 1, 0.998871, 0.999473, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
313, 7.68718e-05, 1, 1, 0.573944, 0.998392, 1, 1, 0.364659, 0.000367291, 1, 0.111388, 1, 1, 1, 1, 1, 1, 1, 0.998852, 0.99954, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
314, 8.50531e-05, 1, 1, 0.616281, 0.998437, 1, 1, 0.369687, 0.000373325, 1, 0.112002, 1, 1, 1, 1, 1, 1, 1, 0.998827, 0.99961, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
315, 9.34483e-05, 1, 1, 0.657513, 0.998454, 1, 1, 0.374695, 0.000379404, 1, 0.112614, 1, 1, 1, 1, 1, 1, 1, 0.998784, 0.999669, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
316, 0.000101464, 1, 1, 0.693524, 0.99845, 1, 1, 0.379685, 0.00038551, 1, 0.113221, 1, 1, 1, 1, 1, 1, 1, 0.998747, 0.999703, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
