case index 29 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 1.8069e-09, 1, 1, 0.0372884, 0.997438, 1, 1, 0.297995, 1.60731e-07, 1, 0.0123169, 1, 1, 1, 1, 1, 1, 1, 0.999281, 0.998156, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 2.8645e-09, 1, 1, 0.0564277, 0.997679, 1, 1, 0.303183, 1.6567e-07, 1, 0.0124601, 1, 1, 1, 1, 1, 1, 1, 0.999263, 0.998414, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 4.33926e-09, 1, 1, 0.0814277, 0.99779, 1, 1, 0.308365, 1.71151e-07, 1, 0.0126023, 1, 1, 1, 1, 1, 1, 1, 0.99921, 0.998578, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 6.24993e-09, 1, 1, 0.11184, 0.997833, 1, 1, 0.31354, 1.76868e-07, 1, 0.0127458, 1, 1, 1, 1, 1, 1, 1, 0.999151, 0.998681, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 8.64105e-09, 1, 1, 0.147336, 0.997915, 1, 1, 0.318706, 1.82767e-07, 1, 0.0128907, 1, 1, 1, 1, 1, 1, 1, 0.999117, 0.998796, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.15819e-08, 1, 1, 0.188308, 0.998005, 1, 1, 0.323864, 1.8883e-07, 1, 0.0130358, 1, 1, 1, 1, 1, 1, 1, 0.999105, 0.9989, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 1.49871e-08, 1, 1, 0.232468, 0.998047, 1, 1, 0.32901, 1.95047e-07, 1, 0.0131806, 1, 1, 1, 1, 1, 1, 1, 0.999091, 0.998956, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 1.8983e-08, 1, 1, 0.280822, 0.998081, 1, 1, 0.334145, 2.01446e-07, 1, 0.0133262, 1, 1, 1, 1, 1, 1, 1, 0.999067, 0.999014, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 2.33522e-08, 1, 1, 0.329849, 0.998161, 1, 1, 0.339268, 2.08052e-07, 1, 0.0134732, 1, 1, 1, 1, 1, 1, 1, 0.999035, 0.999125, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
