case index 31 = {
num freq, 1701
num column, 38
Waveln,  combin,  H2O,  umix,  O3,  trace,  N2,  H2Ocnt,  molec,  aercld,  HNO3,  aercld,  CO2,  CO,  CH4,  N2O,  O2,  NH3,  NO,  NO2,  SO2,  cloud,  F11,  F12,  CCl3F,  CF4,  F22,  F113,  F114,  R115,  ClONO2,  HNO4,  CHCl2F,  CCl4,  N2O5,  H2-H2,  H2-HE,  H2-CH4,  CH4-CH4
  [nm],  trans,  trans,  trans,  trans,  trans,  trans,  trans,  scat,  trans,  trans,  abtrns,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans,  trans
300, 2.72919e-06, 1, 1, 0.0354935, 0.997399, 1, 1, 0.292493, 0.000260894, 1, 0.0998461, 1, 1, 1, 1, 1, 1, 1, 0.999269, 0.998128, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
301, 4.29292e-06, 1, 1, 0.0540377, 0.997644, 1, 1, 0.297664, 0.000265094, 1, 0.100458, 1, 1, 1, 1, 1, 1, 1, 0.999251, 0.998391, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
302, 6.44254e-06, 1, 1, 0.0784077, 0.997756, 1, 1, 0.302831, 0.000269693, 1, 0.10106, 1, 1, 1, 1, 1, 1, 1, 0.999198, 0.998557, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
303, 9.18727e-06, 1, 1, 0.108196, 0.997799, 1, 1, 0.307992, 0.000274416, 1, 0.101664, 1, 1, 1, 1, 1, 1, 1, 0.999137, 0.998661, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
304, 1.25655e-05, 1, 1, 0.143127, 0.997883, 1, 1, 0.313145, 0.000279216, 1, 0.102271, 1, 1, 1, 1, 1, 1, 1, 0.999103, 0.998778, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
305, 1.66562e-05, 1, 1, 0.183604, 0.997975, 1, 1, 0.318291, 0.000284073, 1, 0.102875, 1, 1, 1, 1, 1, 1, 1, 0.999091, 0.998883, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
306, 2.13055e-05, 1, 1, 0.227375, 0.998017, 1, 1, 0.323428, 0.000288979, 1, 0.103476, 1, 1, 1, 1, 1, 1, 1, 0.999076, 0.99894, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
307, 2.66646e-05, 1, 1, 0.27546, 0.998052, 1, 1, 0.328554, 0.000293951, 1, 0.104075, 1, 1, 1, 1, 1, 1, 1, 0.999053, 0.998999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
308, 3.24043e-05, 1, 1, 0.324327, 0.998132, 1, 1, 0.333669, 0.000299006, 1, 0.104678, 1, 1, 1, 1, 1, 1, 1, 0.99902, 0.999112, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
